TelaOuMenu,Modulo,Acao,EntidadeInferida,TabelaConsulta,TabelaInsere,TabelaAltera,TabelaExclui,CampoMuda,LogGerado,RegraNegocio,PermissaoExigida,Evidencia,Status
NFENotafiscaleletrnicadeservios1,LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Nome Cliente;,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Nota,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
NOTA:,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
NumNotAdi=,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
NumNotAdi=',LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
o CPF do cliente!,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Ordem: Produto,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"ORDER BY a.RDB$RELATION_NAME, a.RDB$FIELD_POSITION",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"ORDER BY a.RDB$RELATION_NAME, a.RDB$PRIVILEGE",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"ORDER BY a.RDB$RELATION_NAME, b.RDB$FIELD_NAME",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Order By NomUsuario,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"ORDER BY RC_FOR.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"ORDER BY RELC_PRIM.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_POSITION",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pagar - Estoque,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pagar - Estoque/Produ,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pagar Estoque,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pago e o Cancelamento do Adiantamento s,LavFacilLan,cancelamento/exclusao,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pago e o Cancelamento do Pagamento s,LavFacilLan,cancelamento/exclusao,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Pergunta antes de marcar Entrega,LavFacilLan,consulta/abre tela,Produtos/Servicos,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
pode ser efetuado no Dia do Cancelamento,LavFacilLan,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
pode ser feito o cancelamento com permiss,LavFacilLan,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
preenchido. Utilize a consulta de Munic,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Prod. e Estoque |,LavFacilLan,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Produto:,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
PRODUTOS,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Recep,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Rols em Estoque,LavFacilLan,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Rols em Estoque e Producao,LavFacilLan,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
SB_ImportaClienteFidelidadeClick,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"selecionada, deseja cancelar a Entrega?",LavFacilLan,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"SELECT a.RDB$RELATION_NAME, a.RDB$FIELD_NAME, a.RDB$FIELD_POSITION, a.RDB$NULL_FLAG, a.RDB$DEFAULT_VALUE, b. RDB$FIELD_LENGTH, b.RDB$FIELD_SCALE, c.RDB$TYPE_NAME, b.RDB$FIELD_TYPE, b.RDB$FIELD_SUB_TYPE, b.RDB$DESCRIPTION, b.RDB$CHARACTER_LE",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"SELECT I.RDB$RELATION_NAME, I.RDB$UNIQUE_FLAG, I.RDB$INDEX_NAME, ISGMT.RDB$FIELD_POSITION,",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"SELECT null as TABLE_CAT, null as TABLE_SCHEM, a.RDB$RELATION_NAME as TABLE_NAME, b.RDB$FIELD_NAME as COLUMN_NAME, b.RDB$FIELD_POSITION+1 as KEY_SEQ, a.RDB$INDEX_NAME as PK_NAME FROM RDB$RELATION_CONSTRAINTS a JOIN RDB$INDEX_SEGMENTS b ON (",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"SELECT RC_PRIM.RDB$RELATION_NAME, IS_PRIM.RDB$FIELD_NAME, RC_FOR.RDB$RELATION_NAME, IS_FOR.RDB$FIELD_NAME, IS_FOR.RDB$FIELD_POSITION, REFC_PRIM.RDB$UPDATE_RULE, REFC_PRIM.RDB$DELETE_RULE, RC_FOR.RDB$CONSTRAINT_NAME, RC_PRIM.RDB$CONSTRAINT_N",LavFacilLan,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
tem Cliente,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"TipNota='A',",LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"TipNota='B',",LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"WHERE (not Desativado = ""S"") And (",LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"- ""c:\EquipExe\Ger\Dados\Clientes"" C,",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Cancelamento de:,LavFacilLan,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Produto:,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-2a Ord.: Cliente,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-2a Ord.: Entrega Prev.,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-2a Ord.: Entrega Real.,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Agrup.: Cliente,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Agrup.: Entrega Prev.,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Agrup.: Entrega Real.,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-AtuPontosProducao - Produto: (,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Calculando Clientes Novos ...,LavFacilLan,inclusao,Clientes,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Carregando Array Qde. em estoque. Produto Estoque:,LavFacilLan,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Centro Custo Cliente,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Cliente,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Cliente:,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-EParserDuplicate_Notation_On_Element_Type_Err,LavFacilLan,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Exclui GravaProLim - Produto: (,LavFacilLan,cancelamento/exclusao,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Exclui GravaSerDef - Produto: (,LavFacilLan,cancelamento/exclusao,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Exclui Itens MovTerPec - Produto: (,LavFacilLan,cancelamento/exclusao,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Exclui Saldo Entrada - Produto: (,LavFacilLan,inclusao,Estoque,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Fixada ( Nota Fiscal ),LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Gera Caixa,LavFacilLan,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Gravando Adiantamento - Ajusta NumNotAdi ...,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Gravando Adiantamento - Gerando Notas ...,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Grupo Cliente,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Grupo Produto:,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-LeGravaMovItemTin - Produto: (,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Montando Estoque M,LavFacilLan,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Movimento de Estoque - Estoque:,LavFacilLan,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Nota Fiscal: Com Notas,LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Nota Fiscal: Sem Notas,LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Posicao: Estoque,LavFacilLan,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Posiciona Registros de Notas ...,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Preparando gravar os produtos...,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Tipo Nota.:,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Verificando Nota:,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
", ""c:\EquipExe\Ger\Dados\Clientes"" C",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
", NomCli,CodCli, Roteiro,FisJur,CodEmpree,GruCli,GruCli2,GruCli3,GruCli4,Desativado",LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
", NumNotAdi=0",LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\EquipExe\EquSat,LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\EquipExe\EquSat.Ini,LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\EquipExe\Exe\Anotacoes.Exe,LavFacilLan,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\Equipexe\Exe\NFE.Exe,LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\EquipExe\Exe\Senhas.Exe,LavFacilLan,consulta/abre tela,Usuarios/Permissoes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\Equipexe\Figuras\FechamentoCaixa.bmp,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\Equipexe\Figuras\FechamentoCaixa1024.bmp,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
:\EquipExe\Sat\Filial,LavFacilLan,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
":Clientes""",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
":Clientes"" C",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
":Clientes"" CL",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
":Clientes"" C,",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
":Clientes"" Where (",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
":Notas""",LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
":Notas"" N,",LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
!Importar Dados Cliente Fidelidade,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
!Marcar para Entrega Todos os Rols,LavFacilLan,consulta/abre tela,Produtos/Servicos,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"'from ""c:\EquipExe\Lav\Filial\Notas""N,",LavFacilLan,consulta/abre tela,Configuracao/Admin,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"""Cancelamento de Notas (&Intervalo)",LavFacilLan,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"""CancelamentodeNotasIntervalo1Click",LavFacilLan,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"""CancelamentodoUltimoEncerramCaixa1l",LavFacilLan,cancelamento/exclusao,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"""Clientes"" C",LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"""EParserDuplicate_Notation_Decl_Err",LavFacilLan,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
(****) Se no cadastro do cliente n,LavFacilLan,inclusao,Clientes,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Cancelamentos,LavSoft,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"M.NumNotAdi,",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
de Caixa,LavSoft,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Conferencia,LavSoft,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Controla pelo Cliente,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
< ENTREGA TOTAL >,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Nota Rols FPG,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Nota Rols-Tip FPG-T Vend.,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Cadastro de:,LavSoft,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Cliente,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Conferente:,LavSoft,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- DIGITADA SENHA,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Grupo Cliente:,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Ordenado por Cliente,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Tipo Rel. Grupo de Produto,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"- use o Cancelamento do Pagamento, Tecle Enter para Continuar",LavSoft,cancelamento/exclusao,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
... - Verificando estoque,LavSoft,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
( ** ) Produto tabela diferente,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
****** CLIENTE DESATIVADO ******,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Relat,LavSoft,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Grupo em que pertence o cliente,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
1-Grupo Cliente:,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
2-Grupo Cliente:,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
3-Grupo Cliente:,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (C.Desativado=""S"")",LavSoft,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (not (C.Desativado=""S""))",LavSoft,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and L.""CodUsuario""=""",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and M.CodUsuario=""",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and N.CodUsuario=""",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
