"Executavel","Categoria","Texto","StatusLayout","ProximaValidacao"
"LavFacilLan","outro","NotaMix1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","notaName","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NotaporIntervalo1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NotaporIntervalo1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NotaporIntervalo1p","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NotaProcon","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notas canceladas, Abatimento de Cr","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notas Canceladas:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notas N On (M.NumNot = N.NumNot) or (M.NumNotAdi = N.NumNot)","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notas por Intervalos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NOTAS_CANCELADAS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notas.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notas8""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NotasporIntervalos1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NotasporIntervalos1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NotasporIntervalos1h","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notatie attribuut definitie voor een leeg element type","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notation attribute on an empty element type declared","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notation_On_Empty_Element_Err","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Notationsname nicht deklariert","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Nro.Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","nticos nesta nota?","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NumNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NumNotAdi=","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","NumNotAdi='","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o arquivo de Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o arquivo: Notas, Processo Cancelado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o da Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o da Nota n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o da nota?","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o das Notas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o das Notas Fiscais","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o de Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o de nota?","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o do Arquivo de Anota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o do arquivo de Notas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o existe nota para que seja gerado um boleto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o Notas ...","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","o pode ser maior que da nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Onjuiste notatie declaratie","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","OnNotationDeclaration`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","OrdenaNotaPagto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Outras Notas - GERA NOTA","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Para o cancelamento dessa nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","PM_Notas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Preco Medio...:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Preco Unit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","PrecoCalc","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","PrecoCalculado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","PrecoFinal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","PRECOMEDIO","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","preencheTmpTabPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Prepara para emitir Nota Federal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","ProcNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","PromNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","QRDBT_Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","QRL_ValNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","QRL_ValNota(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","QRLF_ModeloNota4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","QRM_ModeloNota4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","REEMBOLSO NOTA N","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","SB_AlteraPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","SB_AlteraPrecoClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","sb_FatorPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","sb_FatorPrecoClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","SB_PagPrecos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","SB_PagPrecosClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Select * From dbNotasData order by UniqueID","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","SeqAnota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","sFatorPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","sFatorPreco2","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","sFatorPreco3","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","SitAnota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","SitNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tab. Preco:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TabPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TabPreco.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_Anotacoes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_ArqTmpAnotacoes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_ArqTmpNovoNotas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_ArqTmpTabPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_CalcNotasVen","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_CBTabPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_CBTabPrecoCODTAB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_CBTabPrecoCodTipTab","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_CBTabPrecoDESTAB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_CBTabPrecoDESTAB$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabDevNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabLoteDevNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabNumNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabNumNotAdi.DisplayWidth","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabNumNotAdi.Index","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabNumNotAdi8","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabPagDevNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabPagNumNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovCabPrecoCalculado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovTmpItNotaFis","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovTmpItNotaFis.DisplayWidth","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_MovTmpItNotaFis.Index","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotaFisPag","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_Notas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_Notas,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_Notas(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_Notas0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasBaseISS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCalcFields","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCancelada","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCodCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCodEsp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCodTransp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCodVen","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCodVenCan","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasCodVenCan0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasD","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasDadosAdic","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasDadosAdic(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasDesEsp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasEntDia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasFid","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasH","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasISS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasL","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasMotivoCanc","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasMotivoDesc","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasMotivoDesc$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasNomCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasNomCli4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasNumeroEsp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasNumNotFis","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasNumNotFisF","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasObs","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasP","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasPedidos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasPesoBruto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasPesoLiq","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasPlaca","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasQdeEsp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasSeqExport","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasTipNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasTmp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasTmp@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasTmp`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasTmpT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasValBasNot","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasValNot","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_NotasVlrFatLim","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_Notasx","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_OrcCabDevNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_OrcCabDevNotAdi0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_OrcCabNumNotAdi","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_ProdutNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreco(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCodPacote","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCodPacote(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCodPra","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCodPraL","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCODTAB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCODTAB@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCodTipTab","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCODTIPTAB$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPreCODTIPTABH","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPrecoh","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPrecoT","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabPrecox","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabProTmpPRECOFINAL","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TabProTmpPRECOFINAL`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TmpFatPreCODFATPRE","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tb_TmpFatPreCODFATPRE\","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","tbNotas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TdomCMNotation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TdomCMNotationDeclaration","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TdomNotation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TF_CancelaNotas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TFM_Notas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TipNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TipNota='A',","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TipNota='B',","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tipo da nota emitida","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tipo de Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tipo de nota:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Tipo Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TmpNotasSit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TmpNotasSit6214","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TMSDOMNotation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TNotas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Total de notas emitidas neste vencimento","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TOXDOMNotation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TPDFActionAnnotation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TPDFCustomAnnotation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TQRLF_ModeloNota4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TQRLF_ModeloNota4,]","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Transferindo Notas - Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Transferindo NotComp - Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TS_PagPrecos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TS_PagPrecosEnter","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","tTb_TabPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TXMLAnnotation","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TXMLAnnotationCollection","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TXMLAnnotationItem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","TXMLNotationDef","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","U_ModeloNota4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Undeclared notation name","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Undeclared_Notation_Name_Err","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Utiliza CodCli dentro do GeraCreNota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","validaPrecoFinalDoItem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Valor Nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","vel carregar a duplicata para a nota","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Verifica Notas (ISS)","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Verificando Notas ... (Notas:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","VerificaNotasISS1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","VerificaNotasISS1|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","VerificaNotasISS1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","VerifNotas","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Where ((M.NumNotAdi=","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","Where M.NumNotAdi=","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","X509_set_notAfter","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","outro","XIMA NOTA","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","-------- Ocorreu um erro durante a impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","-Finaliza Processo de Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","-Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","-Impressao de SubRol","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","-Inicia processo de Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","-Inicializa processo de Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","-Movimento de Estoque - Estoque:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","/ImpressaoDos_u","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","|09|123|Destravamento Impressora|FF|0001|00000001|0000|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","1) Aguarde o termino da impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","2) Destaque a via impressa","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","A impressora est","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","A impressora n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","A Impressora retornou NAK !","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","A Impressora retornou NAK. O programa ser","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","a.RDB$RELATION_NAME","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Abrir relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Abrir...|Abre um relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Ajusta porta de Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Arquivo de Relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","b.RDB$TYPE_NAME IN ('RELATION', 'VIEW',","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Bematech_FI_FechaRelatorioGerencial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Bematech_FI_RelatorioGerencial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Bematech_FI_RetornoImpressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Bematech_FI_VerificaTipoImpressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Carrega INIs Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","CB_Impressora","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Cb_ImpressoraChange","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","CFDestravaImpressoraFiscal1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","CFDestravaImpressoraFiscal1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","CFDestravaImpressoraFiscal1P","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ComissaoFilial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Conferencia","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Conferencia de","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Configurar Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Configurar Impressoras","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ConfigurarImpresso1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ConfigurarImpresso1@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","ConfigurarImpresso1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Confirma a impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Confirma Impress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","Data do Relat","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_Movimento","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_Movimento8","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","relatorio/impressao","DBG_MovimentoDblClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
